YEAR_,MONTH_,TEMP_mean,TEMP_median,MIN_mean,MAX_mean,PRCP_mean,PRCP_median,PRCP_min,PRCP_max
1967,7,72.09424013638578,73.6,63.292967180174145,82.038634841381,0.008943528776006484,0.0,0.0,2.52
1967,8,71.2468589083419,72.6,62.20176948248697,81.517949339474,0.008667590747639262,0.0,0.0,3.66
1967,9,64.69692830616226,66.4,55.76295876613157,75.30664861801927,0.006304198800342759,0.0,0.0,2.68
1967,10,55.365406427221174,56.7,46.22231168039037,66.40942475446836,0.0066055196134632704,0.0,0.0,5.31
1967,11,44.39051090303525,44.7,36.73744108590461,53.76887925073857,0.005749547317259125,0.0,0.0,1.42
1967,12,36.88543618445067,37.7,30.048776777020446,45.39013878743608,0.010706665258265554,0.0,0.0,3.58
1968,1,32.37668182906392,34.0,25.14068507096233,41.71502845163223,0.007718537498768109,0.0,0.0,2.2
1968,2,34.63531560397308,36.4,26.77947058069478,44.47249230374551,0.004984561945194906,0.0,0.0,1.61
1968,3,45.03218997361478,46.5,35.92045577211394,56.173150372327655,0.006541464260929909,0.0,0.0,3.19
1968,4,52.81349191600074,54.4,43.42059479553903,63.69765179677819,0.006167632150615496,0.0,0.0,2.72
1968,5,59.99935472306865,59.9,50.912536599940246,70.14401027663261,0.008269877328487052,0.0,0.0,2.76
1968,6,69.02479035964967,70.9,59.75365596073802,79.24592210696318,0.010095204199661891,0.0,0.0,4.33
1968,7,73.08987883537284,75.2,63.85245960935617,83.31429691268693,0.008232503952733628,0.0,0.0,5.31
1968,8,71.68848407951182,73.4,62.90131117824773,81.8374078549849,0.008057297847092727,0.0,0.0,3.43
1968,9,65.34804013797428,67.3,55.98171726041144,76.25991344163583,0.005336693381806164,0.0,0.0,2.87
1968,10,56.21697401253728,57.6,47.470529519172246,66.85086191143327,0.007556841670111617,0.0,0.0,5.2
1968,11,44.342329742329746,44.7,37.172321653642555,53.13775130774563,0.010603422692650114,0.0,0.0,2.52
1968,12,33.904069020375694,35.5,26.563004895960834,42.9891393568147,0.009674788562223117,0.0,0.0,2.44
1969,1,32.93451241080685,34.9,26.24282664389411,41.43885358103154,0.00811349197803381,0.0,0.0,2.36
1969,2,35.60022321428571,36.1,28.85231393775372,43.90056172171088,0.008068563746358951,0.0,0.0,1.89
1969,3,39.75522223582711,40.3,31.342181951757073,49.79785683669096,0.006917826917826917,0.0,0.0,2.6
1969,4,54.082754027654445,55.25,44.85587059942912,64.87421483408413,0.007126134301270418,0.0,0.0,3.66
1969,5,62.320003678273665,63.9,52.66277587052476,72.94519926425505,0.007853083017568032,0.0,0.0,3.66
1969,6,68.65031562838742,69.0,59.72203800535646,78.67901147959184,0.008282124186003851,0.0,0.0,2.76
1969,7,73.79677339443859,75.8,64.89482812016104,83.72662743883555,0.009565646594274432,0.0,0.0,3.23
1969,8,72.68435708945925,74.8,63.02316366581522,83.4248333437169,0.007628763373973626,0.0,0.0,5.87
1969,9,66.34681785875816,67.7,57.51660743134087,76.79264620355411,0.007714888381086307,0.0,0.0,4.69
